2.6281,0.0079841,0.00061017,0.00013315
2.823,0.0089617,0.0009369,0.0002095
3.0229,0.014746,0.0015612,0.0003491
3.2254,0.010688,0.0037984,0.00084934
3.424,0.0083877,0.0039115,0.00087464
3.6068,0.022911,0.010306,0.0023046
3.8012,0.02997,0.0099171,0.0022175
4.0127,0.027782,0.010645,0.0023803
