3.2279,0.04619,2.4663e-007,4.9325e-008
3.4275,0.026213,4.0237e-007,5.1102e-008
3.6213,0.018016,3.4066e-006,4.3263e-007
3.7897,0.023901,2.9165e-005,4.6114e-006
3.9504,0,5.6272e-005,1.228e-005
