2.8,1.3e-006,3.99e-007
3,1.71e-006,3.96e-007
3.2,6.1e-006,9.8e-007
3.4,1.26e-005,4.3e-006
3.6,5.64e-005,9.06e-006
3.8,0.00026325,4.23e-005
